Country Name,Year,Average_Temperature_C,Ignore_This_Column
Brazil,1980,5.51,garbage_data
Germany,1979,33.18,garbage_data
Canada,1978,22.61,garbage_data
Japan,1977,-9.79,garbage_data
Japan,2026,44.93,garbage_data
Germany,2025,36.69,garbage_data
Brazil,2024,29.11,garbage_data
Germany,2023,2.52,garbage_data
Brazil,2022,22.72,garbage_data
Canada,2021,23.94,garbage_data
Canada,2020,-5.74,garbage_data
Senegal,2019,2.35,garbage_data
Germany,2018,0.46,garbage_data
Japan,2017,23.09,garbage_data
Brazil,2016,24.36,garbage_data
Brazil,2015,8.53,garbage_data
Senegal,2014,-9.75,garbage_data
Brazil,2013,17.92,garbage_data
Brazil,2012,17.83,garbage_data
Senegal,2011,10.54,garbage_data
Canada,2010,20.49,garbage_data
Japan,2009,40.71,garbage_data
Brazil,2008,-5.53,garbage_data
Canada,2007,39.42,garbage_data
Canada,2006,7.56,garbage_data
Canada,2005,44.93,garbage_data
Canada,2004,21.69,garbage_data
Canada,2003,20.26,garbage_data
Brazil,2002,-5.76,garbage_data
Germany,2001,44.35,garbage_data
Germany,2000,30.39,garbage_data
Senegal,1999,22.58,garbage_data
Japan,1998,17.16,garbage_data
Germany,1997,1.05,garbage_data
Germany,1996,40.69,garbage_data
Brazil,1995,-6.76,garbage_data
Senegal,1994,36.07,garbage_data
Germany,1993,11.6,garbage_data
Canada,1992,30.37,garbage_data
Germany,1991,30.74,garbage_data
Canada,1990,-0.42,garbage_data
Germany,1989,-7.73,garbage_data
Senegal,1988,-8.52,garbage_data
Japan,1987,20.22,garbage_data
Germany,1986,15.59,garbage_data
Japan,1985,11.85,garbage_data
Japan,1984,-9.58,garbage_data
Senegal,1983,13.42,garbage_data
Canada,1982,37.15,garbage_data
Canada,1981,-2.35,garbage_data
Germany,1980,-8.38,garbage_data
Japan,1979,13.41,garbage_data
Germany,1978,7.95,garbage_data
Brazil,1977,28.92,garbage_data
Japan,2026,24.63,garbage_data
Brazil,2025,27.76,garbage_data
Brazil,2024,21.8,garbage_data
Brazil,2023,19.32,garbage_data
Brazil,2022,-7.8,garbage_data
Senegal,2021,6.35,garbage_data
Senegal,2020,16.66,garbage_data
Germany,2019,29.7,garbage_data
Brazil,2018,2.15,garbage_data
Japan,2017,10.3,garbage_data
Germany,2016,25.2,garbage_data
Japan,2015,9.59,garbage_data
Germany,2014,29.14,garbage_data
Senegal,2013,37.69,garbage_data
Senegal,2012,39.38,garbage_data
Germany,2011,32.04,garbage_data
Germany,2010,0.13,garbage_data
Senegal,2009,-7.06,garbage_data
Canada,2008,2.17,garbage_data
Japan,2007,10.8,garbage_data
Brazil,2006,0.48,garbage_data
Canada,2005,20.44,garbage_data
Germany,2004,1.85,garbage_data
Canada,2003,11.23,garbage_data
Canada,2002,10.17,garbage_data
Germany,2001,1.43,garbage_data
Canada,2000,33.67,garbage_data
Canada,1999,21.26,garbage_data
Senegal,1998,32.79,garbage_data
Canada,1997,43.16,garbage_data
Germany,1996,11.77,garbage_data
Brazil,1995,30.72,garbage_data
Japan,1994,24.15,garbage_data
Canada,1993,-4.98,garbage_data
Brazil,1992,12.18,garbage_data
Brazil,1991,2.15,garbage_data
Japan,1990,15.42,garbage_data
Germany,1989,32.83,garbage_data
Senegal,1988,22.63,garbage_data
Brazil,1987,3.59,garbage_data
Senegal,1986,-2.87,garbage_data
Brazil,1985,-5.57,garbage_data
Senegal,1984,31.6,garbage_data
Canada,1983,31.15,garbage_data
Germany,1982,8.63,garbage_data
Canada,1981,21.3,garbage_data
Japan,1980,27.25,garbage_data
Senegal,1979,35.91,garbage_data
Canada,1978,27.26,garbage_data
Japan,1977,36.84,garbage_data
Germany,2026,29.86,garbage_data
Germany,2025,-3.15,garbage_data
Japan,2024,44.74,garbage_data
Canada,2023,9.11,garbage_data
Canada,2022,-8.73,garbage_data
Germany,2021,21.83,garbage_data
Brazil,2020,3.34,garbage_data
Brazil,2019,19.75,garbage_data
Canada,2018,38.5,garbage_data
Brazil,2017,42.17,garbage_data
Brazil,2016,23.78,garbage_data
Brazil,2015,36.35,garbage_data
Senegal,2014,3.78,garbage_data
Senegal,2013,5.37,garbage_data
Germany,2012,22.63,garbage_data
Japan,2011,1.55,garbage_data
Senegal,2010,42.34,garbage_data
Japan,2009,35.99,garbage_data
Canada,2008,20.91,garbage_data
Germany,2007,33.54,garbage_data
Brazil,2006,30.52,garbage_data
Canada,2005,39.32,garbage_data
Senegal,2004,22.29,garbage_data
Senegal,2003,11.39,garbage_data
Canada,2002,-6.09,garbage_data
Senegal,2001,30.2,garbage_data
Germany,2000,0.69,garbage_data
Japan,1999,26.46,garbage_data
Senegal,1998,26.47,garbage_data
Canada,1997,13.57,garbage_data
Canada,1996,25.75,garbage_data
Brazil,1995,34.8,garbage_data
Senegal,1994,21.86,garbage_data
Canada,1993,1.41,garbage_data
Germany,1992,8.17,garbage_data
Senegal,1991,-6.95,garbage_data
Brazil,1990,-2.6,garbage_data
Germany,1989,18.85,garbage_data
Canada,1988,-7.89,garbage_data
Germany,1987,17.35,garbage_data
Senegal,1986,6.43,garbage_data
Germany,1985,38.34,garbage_data
Japan,1984,42.85,garbage_data
Canada,1983,21.93,garbage_data
Brazil,1982,13.19,garbage_data
Brazil,1981,9.65,garbage_data
Japan,1980,21.1,garbage_data
Senegal,1979,37.65,garbage_data
Senegal,1978,17.85,garbage_data
Japan,1977,33.46,garbage_data
Senegal,2026,7.47,garbage_data
Senegal,2025,-6.47,garbage_data
Germany,2024,1.6,garbage_data
Senegal,2023,30.28,garbage_data
Senegal,2022,38.92,garbage_data
Japan,2021,-5.18,garbage_data
Brazil,2020,-5.73,garbage_data
Senegal,2019,31.06,garbage_data
Germany,2018,-2.57,garbage_data
Canada,2017,2.11,garbage_data
Brazil,2016,10.48,garbage_data
Canada,2015,20.92,garbage_data
Brazil,2014,2.12,garbage_data
Senegal,2013,23.63,garbage_data
Canada,2012,25.14,garbage_data
Germany,2011,24.66,garbage_data
Canada,2010,35.24,garbage_data
Japan,2009,34.15,garbage_data
Canada,2008,13.32,garbage_data
Canada,2007,15.42,garbage_data
Brazil,2006,1.06,garbage_data
Brazil,2005,8.65,garbage_data
Germany,2004,22.32,garbage_data
Brazil,2003,31.0,garbage_data
Japan,2002,40.17,garbage_data
Canada,2001,4.14,garbage_data
Brazil,2000,26.3,garbage_data
Brazil,1999,14.62,garbage_data
Brazil,1998,40.09,garbage_data
Senegal,1997,25.3,garbage_data
Canada,1996,7.35,garbage_data
Japan,1995,14.72,garbage_data
Japan,1994,39.67,garbage_data
Japan,1993,10.04,garbage_data
Japan,1992,15.99,garbage_data
Japan,1991,30.0,garbage_data
Senegal,1990,3.53,garbage_data
Japan,1989,37.92,garbage_data
Canada,1988,23.49,garbage_data
Canada,1987,17.22,garbage_data
Japan,1986,32.62,garbage_data
Senegal,1985,10.19,garbage_data
Senegal,1984,-7.81,garbage_data
Germany,1983,6.4,garbage_data
Germany,1982,21.16,garbage_data
Brazil,1981,16.78,garbage_data
Brazil,1980,28.37,garbage_data
Brazil,1979,30.06,garbage_data
Japan,1978,-9.85,garbage_data
Senegal,1977,23.71,garbage_data
Canada,2026,41.01,garbage_data
Senegal,2025,38.54,garbage_data
Japan,2024,30.49,garbage_data
Japan,2023,22.07,garbage_data
Brazil,2022,35.24,garbage_data
Brazil,2021,8.55,garbage_data
Germany,2020,8.28,garbage_data
Brazil,2019,22.16,garbage_data
Germany,2018,31.64,garbage_data
Germany,2017,4.32,garbage_data
Germany,2016,38.27,garbage_data
Brazil,2015,4.05,garbage_data
Brazil,2014,36.82,garbage_data
Canada,2013,32.58,garbage_data
Brazil,2012,29.09,garbage_data
Brazil,2011,3.74,garbage_data
Canada,2010,11.66,garbage_data
Japan,2009,7.74,garbage_data
Japan,2008,14.87,garbage_data
Germany,2007,12.51,garbage_data
Japan,2006,24.07,garbage_data
Germany,2005,44.31,garbage_data
Senegal,2004,42.1,garbage_data
Germany,2003,-4.37,garbage_data
Japan,2002,-9.27,garbage_data
Canada,2001,-8.14,garbage_data
Japan,2000,34.95,garbage_data
Canada,1999,26.5,garbage_data
Senegal,1998,-8.63,garbage_data
Germany,1997,18.41,garbage_data
Senegal,1996,-2.44,garbage_data
Canada,1995,30.92,garbage_data
Brazil,1994,3.45,garbage_data
Germany,1993,23.26,garbage_data
Senegal,1992,35.95,garbage_data
Senegal,1991,22.58,garbage_data
Brazil,1990,32.2,garbage_data
Japan,1989,-5.05,garbage_data
Canada,1988,4.48,garbage_data
Canada,1987,27.41,garbage_data
Brazil,1986,23.68,garbage_data
Brazil,1985,7.66,garbage_data
Senegal,1984,42.45,garbage_data
Brazil,1983,29.31,garbage_data
Japan,1982,33.56,garbage_data
Canada,1981,36.18,garbage_data
Japan,1980,0.48,garbage_data
Germany,1979,39.34,garbage_data
Germany,1978,-5.68,garbage_data
Brazil,1977,42.84,garbage_data
Brazil,2026,11.3,garbage_data
Brazil,2025,-9.65,garbage_data
Senegal,2024,-8.02,garbage_data
Germany,2023,-5.76,garbage_data
Brazil,2022,29.13,garbage_data
Germany,2021,25.04,garbage_data
Senegal,2020,19.5,garbage_data
Brazil,2019,-0.07,garbage_data
Germany,2018,15.71,garbage_data
Senegal,2017,38.57,garbage_data
Japan,2016,11.6,garbage_data
Germany,2015,42.83,garbage_data
Canada,2014,23.89,garbage_data
Japan,2013,2.28,garbage_data
Japan,2012,39.66,garbage_data
Brazil,2011,0.84,garbage_data
Germany,2010,29.44,garbage_data
Canada,2009,38.75,garbage_data
Japan,2008,-8.95,garbage_data
Japan,2007,-3.21,garbage_data
Japan,2006,30.88,garbage_data
Senegal,2005,-9.06,garbage_data
Senegal,2004,43.07,garbage_data
Senegal,2003,29.3,garbage_data
Canada,2002,1.3,garbage_data
Senegal,2001,20.03,garbage_data
Senegal,2000,28.93,garbage_data
Germany,1999,23.24,garbage_data
Senegal,1998,5.16,garbage_data
Canada,1997,-8.58,garbage_data
Japan,1996,6.91,garbage_data
Brazil,1995,-3.14,garbage_data
Germany,1994,11.8,garbage_data
Canada,1993,36.94,garbage_data
Germany,1992,23.03,garbage_data
Canada,1991,21.46,garbage_data
Senegal,1990,8.57,garbage_data
Canada,1989,10.73,garbage_data
Senegal,1988,41.65,garbage_data
Germany,1987,26.25,garbage_data
Brazil,1986,36.58,garbage_data
Germany,1985,-6.19,garbage_data
Germany,1984,21.09,garbage_data
Canada,1983,40.89,garbage_data
Canada,1982,-8.78,garbage_data
Japan,1981,32.59,garbage_data
Brazil,1980,-4.78,garbage_data
Brazil,1979,7.91,garbage_data
Canada,1978,37.06,garbage_data
Germany,1977,-3.11,garbage_data
Canada,2026,-6.54,garbage_data
Japan,2025,23.43,garbage_data
Senegal,2024,13.04,garbage_data
Senegal,2023,19.13,garbage_data
Japan,2022,42.93,garbage_data
Canada,2021,2.03,garbage_data
Canada,2020,40.86,garbage_data
Senegal,2019,12.5,garbage_data
Canada,2018,21.06,garbage_data
Japan,2017,10.04,garbage_data
Senegal,2016,20.31,garbage_data
Germany,2015,-1.71,garbage_data
Canada,2014,3.32,garbage_data
Germany,2013,5.2,garbage_data
Canada,2012,31.28,garbage_data
Germany,2011,11.29,garbage_data
Japan,2010,17.57,garbage_data
Germany,2009,38.41,garbage_data
Germany,2008,35.74,garbage_data
Senegal,2007,9.98,garbage_data
Senegal,2006,17.53,garbage_data
Germany,2005,1.44,garbage_data
Canada,2004,23.49,garbage_data
Brazil,2003,23.0,garbage_data
Senegal,2002,1.84,garbage_data
Canada,2001,29.34,garbage_data
Japan,2000,10.13,garbage_data
Brazil,1999,17.8,garbage_data
Brazil,1998,8.18,garbage_data
Brazil,1997,-2.41,garbage_data
Germany,1996,32.11,garbage_data
Japan,1995,5.3,garbage_data
Brazil,1994,21.63,garbage_data
Senegal,1993,-1.18,garbage_data
Japan,1992,20.29,garbage_data
Brazil,1991,-8.79,garbage_data
Brazil,1990,44.6,garbage_data
Canada,1989,11.0,garbage_data
Senegal,1988,11.96,garbage_data
Brazil,1987,-3.45,garbage_data
Brazil,1986,38.88,garbage_data
Japan,1985,6.51,garbage_data
Canada,1984,28.14,garbage_data
Brazil,1983,44.09,garbage_data
Japan,1982,18.88,garbage_data
Brazil,1981,42.09,garbage_data
Japan,1980,25.07,garbage_data
Japan,1979,44.35,garbage_data
Senegal,1978,35.38,garbage_data
Brazil,1977,15.94,garbage_data
Japan,2026,-9.31,garbage_data
Brazil,2025,7.89,garbage_data
Canada,2024,-3.71,garbage_data
Japan,2023,-9.91,garbage_data
Brazil,2022,43.6,garbage_data
Canada,2021,4.84,garbage_data
Canada,2020,-7.02,garbage_data
Canada,2019,20.72,garbage_data
Senegal,2018,28.99,garbage_data
Senegal,2017,5.58,garbage_data
Brazil,2016,-2.36,garbage_data
Senegal,2015,6.81,garbage_data
Germany,2014,18.57,garbage_data
Japan,2013,-3.14,garbage_data
Germany,2012,7.09,garbage_data
Senegal,2011,-0.82,garbage_data
Germany,2010,43.25,garbage_data
Germany,2009,5.76,garbage_data
Germany,2008,-0.96,garbage_data
Canada,2007,41.71,garbage_data
Senegal,2006,34.99,garbage_data
Japan,2005,3.15,garbage_data
Brazil,2004,31.28,garbage_data
Canada,2003,14.52,garbage_data
Senegal,2002,-9.26,garbage_data
Japan,2001,10.78,garbage_data
Brazil,2000,6.86,garbage_data
Canada,1999,31.13,garbage_data
Japan,1998,19.21,garbage_data
Senegal,1997,-2.88,garbage_data
Japan,1996,20.7,garbage_data
Brazil,1995,41.91,garbage_data
Japan,1994,18.47,garbage_data
Senegal,1993,11.42,garbage_data
Germany,1992,43.8,garbage_data
Japan,1991,6.66,garbage_data
Japan,1990,34.35,garbage_data
Brazil,1989,20.17,garbage_data
Germany,1988,28.12,garbage_data
Germany,1987,-9.84,garbage_data
Brazil,1986,-3.9,garbage_data
Germany,1985,17.94,garbage_data
Senegal,1984,27.93,garbage_data
Germany,1983,22.0,garbage_data
Japan,1982,14.68,garbage_data
Canada,1981,44.5,garbage_data
Japan,1980,8.08,garbage_data
Brazil,1979,-0.56,garbage_data
Germany,1978,-8.49,garbage_data
Japan,1977,25.99,garbage_data
Canada,2026,28.05,garbage_data
Senegal,2025,1.56,garbage_data
Senegal,2024,8.82,garbage_data
Brazil,2023,17.78,garbage_data
Germany,2022,13.09,garbage_data
Canada,2021,24.17,garbage_data
Japan,2020,12.88,garbage_data
Brazil,2019,40.33,garbage_data
Japan,2018,23.82,garbage_data
Brazil,2017,35.72,garbage_data
Senegal,2016,-8.39,garbage_data
Japan,2015,0.46,garbage_data
Japan,2014,-7.38,garbage_data
Brazil,2013,18.94,garbage_data
Germany,2012,25.44,garbage_data
Brazil,2011,29.92,garbage_data
Senegal,2010,3.47,garbage_data
Brazil,2009,25.1,garbage_data
Canada,2008,11.47,garbage_data
Germany,2007,18.04,garbage_data
Canada,2006,9.85,garbage_data
Senegal,2005,-7.61,garbage_data
Japan,2004,10.57,garbage_data
Senegal,2003,13.83,garbage_data
Canada,2002,-6.96,garbage_data
Germany,2001,16.47,garbage_data
Germany,2000,23.97,garbage_data
Germany,1999,27.22,garbage_data
Senegal,1998,-2.36,garbage_data
Canada,1997,18.58,garbage_data
Canada,1996,-9.58,garbage_data
Brazil,1995,5.75,garbage_data
Senegal,1994,24.37,garbage_data
Senegal,1993,30.04,garbage_data
Japan,1992,20.29,garbage_data
Germany,1991,24.7,garbage_data
Brazil,1990,9.29,garbage_data
Japan,1989,25.21,garbage_data
Canada,1988,1.26,garbage_data
Brazil,1987,37.69,garbage_data
Brazil,1986,-4.35,garbage_data
Japan,1985,3.33,garbage_data
Brazil,1984,30.67,garbage_data
Brazil,1983,27.84,garbage_data
Canada,1982,11.79,garbage_data
Japan,1981,8.31,garbage_data
Germany,1980,7.74,garbage_data
Senegal,1979,41.2,garbage_data
Japan,1978,30.86,garbage_data
Japan,1977,11.01,garbage_data
Canada,2026,8.53,garbage_data
Brazil,2025,27.27,garbage_data
Brazil,2024,21.96,garbage_data
Canada,2023,43.39,garbage_data
Brazil,2022,21.58,garbage_data
Japan,2021,39.83,garbage_data
Senegal,2020,-0.13,garbage_data
Japan,2019,32.02,garbage_data
Canada,2018,-7.21,garbage_data
Japan,2017,16.14,garbage_data
Germany,2016,27.43,garbage_data
Germany,2015,22.86,garbage_data
Brazil,2014,3.54,garbage_data
Germany,2013,42.22,garbage_data
Canada,2012,-6.27,garbage_data
Canada,2011,26.87,garbage_data
Germany,2010,11.36,garbage_data
Senegal,2009,1.69,garbage_data
Germany,2008,-6.57,garbage_data
Brazil,2007,26.3,garbage_data
Canada,2006,40.57,garbage_data
Japan,2005,26.05,garbage_data
Japan,2004,-7.87,garbage_data
Canada,2003,2.79,garbage_data
Senegal,2002,37.28,garbage_data
Senegal,2001,40.83,garbage_data
Japan,2000,15.47,garbage_data
Brazil,1999,-2.31,garbage_data
Senegal,1998,31.92,garbage_data
Germany,1997,19.61,garbage_data
Senegal,1996,16.44,garbage_data
Japan,1995,-2.76,garbage_data
Brazil,1994,44.89,garbage_data
Senegal,1993,19.25,garbage_data
Japan,1992,3.98,garbage_data
Senegal,1991,7.58,garbage_data
Brazil,1990,39.34,garbage_data
Canada,1989,14.59,garbage_data
Canada,1988,25.4,garbage_data
Senegal,1987,-8.72,garbage_data
Germany,1986,36.76,garbage_data
Senegal,1985,2.13,garbage_data
Germany,1984,18.18,garbage_data
Canada,1983,-0.17,garbage_data
Canada,1982,3.22,garbage_data
Japan,1981,35.13,garbage_data
Senegal,1980,43.33,garbage_data
Brazil,1979,38.73,garbage_data
Japan,1978,28.13,garbage_data
Germany,1977,15.29,garbage_data
Brazil,2026,31.55,garbage_data
Japan,2025,-9.64,garbage_data
Canada,2024,43.08,garbage_data
Japan,2023,21.11,garbage_data
Senegal,2022,3.23,garbage_data
Senegal,2021,38.56,garbage_data
Brazil,2020,39.02,garbage_data
Canada,2019,42.74,garbage_data
Brazil,2018,6.43,garbage_data
Japan,2017,31.12,garbage_data
Canada,2016,-5.08,garbage_data
Japan,2015,26.79,garbage_data
Japan,2014,40.54,garbage_data
Brazil,2013,2.39,garbage_data
Brazil,2012,8.48,garbage_data
Germany,2011,-9.04,garbage_data
Germany,2010,-8.9,garbage_data
Germany,2009,4.03,garbage_data
Japan,2008,-3.87,garbage_data
Germany,2007,0.93,garbage_data
Canada,2006,33.89,garbage_data
Germany,2005,0.22,garbage_data
Japan,2004,23.58,garbage_data
Senegal,2003,38.79,garbage_data
Senegal,2002,32.83,garbage_data
Japan,2001,37.46,garbage_data
Brazil,2000,-8.65,garbage_data
Germany,1999,11.29,garbage_data
Germany,1998,22.02,garbage_data
Canada,1997,19.51,garbage_data
Senegal,1996,36.66,garbage_data
Germany,1995,2.35,garbage_data
Senegal,1994,14.27,garbage_data
Germany,1993,-6.45,garbage_data
Japan,1992,1.46,garbage_data
Japan,1991,30.32,garbage_data
Senegal,1990,21.22,garbage_data
Senegal,1989,36.01,garbage_data
Canada,1988,25.43,garbage_data
Germany,1987,20.6,garbage_data
Canada,1986,10.61,garbage_data
Germany,1985,19.17,garbage_data
Canada,1984,36.95,garbage_data
Japan,1983,-3.03,garbage_data
Senegal,1982,15.57,garbage_data
Brazil,1981,-4.49,garbage_data
Brazil,1980,0.53,garbage_data
Brazil,1979,-0.78,garbage_data
Brazil,1978,38.85,garbage_data
Senegal,1977,28.58,garbage_data
Germany,2026,26.05,garbage_data
Germany,2025,28.78,garbage_data
Germany,2024,18.71,garbage_data
Senegal,2023,-0.26,garbage_data
Canada,2022,20.88,garbage_data
Senegal,2021,43.48,garbage_data
Germany,2020,2.27,garbage_data
Japan,2019,21.1,garbage_data
Senegal,2018,32.73,garbage_data
Canada,2017,8.93,garbage_data
Japan,2016,42.83,garbage_data
Brazil,2015,42.81,garbage_data
Senegal,2014,3.47,garbage_data
Brazil,2013,-7.86,garbage_data
Germany,2012,27.5,garbage_data
Senegal,2011,7.04,garbage_data
Brazil,2010,-5.5,garbage_data
Canada,2009,10.38,garbage_data
Brazil,2008,8.95,garbage_data
Germany,2007,43.54,garbage_data
Canada,2006,-4.05,garbage_data
Japan,2005,2.48,garbage_data
Germany,2004,17.91,garbage_data
Germany,2003,38.41,garbage_data
Canada,2002,-1.09,garbage_data
Canada,2001,9.17,garbage_data
Brazil,2000,12.16,garbage_data
Canada,1999,14.36,garbage_data
Canada,1998,12.53,garbage_data
Japan,1997,9.1,garbage_data
Senegal,1996,12.37,garbage_data
Senegal,1995,28.41,garbage_data
Germany,1994,24.25,garbage_data
Senegal,1993,-4.72,garbage_data
Germany,1992,27.83,garbage_data
Brazil,1991,39.17,garbage_data
Germany,1990,44.92,garbage_data
Japan,1989,23.02,garbage_data
Canada,1988,-5.74,garbage_data
Japan,1987,4.89,garbage_data
Canada,1986,-7.71,garbage_data
Canada,1985,-2.45,garbage_data
Japan,1984,15.65,garbage_data
Senegal,1983,-8.41,garbage_data
Germany,1982,37.98,garbage_data
Senegal,1981,11.31,garbage_data
Japan,1980,17.79,garbage_data
Canada,1979,36.23,garbage_data
Brazil,1978,-1.34,garbage_data
Canada,1977,35.74,garbage_data
Germany,2026,28.76,garbage_data
Canada,2025,29.94,garbage_data
Senegal,2024,44.05,garbage_data
Brazil,2023,0.13,garbage_data
Canada,2022,34.62,garbage_data
Brazil,2021,41.89,garbage_data
Senegal,2020,34.57,garbage_data
Japan,2019,-4.55,garbage_data
Japan,2018,22.58,garbage_data
Brazil,2017,-0.01,garbage_data
Canada,2016,37.5,garbage_data
Japan,2015,34.05,garbage_data
